Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/013/822/765/GCA_013822765.1_genomic.fna.gz	0.4789	0.6670	97.86	0.149	97.43-98.29	0.149	0.13-0.17	1	1.240	1842/25355	91.89	32	PNKY01000001.1 MAG: Rhodospirillum sp. isolate PB1.008 PB1_1000001_1249324, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/029/240/595/GCA_029240595.1_genomic.fna.gz	0.4715	0.3112	98.83	0.147	98.29-99.34	0.147	0.12-0.17	1	1.095	1151/11864	92.75	0	JARDZZ010000216.1 MAG: Nitrospira sp. isolate C_No_T0_bin.34 scaffold_10150, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/936/075/GCA_025936075.1_genomic.fna.gz	0.4660	0.3993	95.82	0.145	94.96-96.49	0.145	0.12-0.19	1	1.107	568/15444	89.89	7	JAICUC010000211.1 MAG: Nitrospira sp. isolate GZL_ISSM_2_bin.53 k141_1003364_length_6590_cov_11.3846, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/425/625/GCF_001425625.1_genomic.fna.gz	0.4586	0.7413	95.80	0.143	95.21-96.36	0.143	0.11-0.17	1	1.147	1046/29032	89.83	524	NZ_LMCP01000001.1 Mesorhizobium sp. Root102 contig_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/937/615/GCA_025937615.1_genomic.fna.gz	0.3903	0.1753	97.36	0.122	96.18-98.27	0.122	0.09-0.18	1	1.141	411/8011	90.86	5	JAICRA010000387.1 MAG: Thermomicrobiales bacterium isolate TY_HYHR_2_bin.23 k141_1001921_length_1583_cov_4.7836, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/192/095/GCF_014192095.1_genomic.fna.gz	0.3303	0.4980	97.85	0.103	97.28-98.50	0.103	0.08-0.12	1	1.092	1395/27188	90.86	7	NZ_JACHXN010000001.1 Phyllobacterium trifolii strain CECT 7015 Ga0372396_01, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/029/237/515/GCA_029237515.1_genomic.fna.gz	0.2858	0.1597	95.59	0.089	93.86-97.62	0.089	0.05-0.16	1	1.061	213/9904	88.35	10	JARBAV010000371.1 MAG: Nitrososphaerales archaeon isolate plot3_rep3_bin15 k141_1003848, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/832/985/GCF_000832985.1_genomic.fna.gz	0.2677	0.3678	95.97	0.083	94.88-97.24	0.083	0.05-0.12	1	1.040	549/23982	88.53	1	NZ_CP009920.1 Priestia megaterium NBRC 15308 = ATCC 14581 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/802/205/GCF_000802205.1_genomic.fna.gz	0.2606	0.2137	97.18	0.081	95.72-98.27	0.081	0.06-0.13	1	1.058	464/14130	89.57	3	NZ_CP012850.1 Candidatus Nitrosocosmicus oleophilus strain MY3 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/010/965/GCF_003010965.1_genomic.fna.gz	0.2260	0.3436	96.86	0.070	95.83-98.09	0.070	0.05-0.10	1	1.069	713/27495	88.89	89	NZ_PGGM01000010.1 Phyllobacterium sophorae strain CCBAU 03422 NODE_10_length_232145_cov_44.9623, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R6-10_S61_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/636/405/GCF_001636405.1_genomic.fna.gz	0.1773	0.2315	96.66	0.055	95.12-98.72	0.055	0.03-0.09	1	1.027	446/23268	88.02	0	NZ_KV440950.1 Peribacillus frigoritolerans strain FJAT-2396 Scaffold1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/523/525/GCA_014523525.1_genomic.fna.gz	12.8108	7.2258	96.26	4.462	NA-NA	HIGH	NA-NA	4	4.462	2486/8094	96.26	120	JAATVL010000043.1 Nitrososphaerales archaeon TH703 k141_10273813, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/001/914/705/GCA_001914705.1_genomic.fna.gz	9.0086	4.0873	96.78	3.138	NA-NA	HIGH	NA-NA	3	3.138	2472/6826	96.78	20	MNDB01000005.1 MAG: Actinobacteria bacterium 13_2_20CM_68_14 13_2_20cm_scaffold_1009, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/022/545/895/GCA_022545895.1_genomic.fna.gz	4.0842	3.0290	99.68	1.422	99.60-99.75	1.422	1.36-1.49	2	2.152	7586/10915	98.83	0	JAKEIK010000042.1 MAG: Nitrososphaeraceae archaeon isolate HEB2_70 S1Ck127_1004612, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/475/GCA_025935475.1_genomic.fna.gz	4.0682	3.6632	98.40	1.417	98.32-98.48	1.417	1.35-1.49	2	2.029	6196/13336	97.56	17	JAICVE010000473.1 MAG: Nitrospira sp. isolate HEB_FP_1_bin.25 k141_1006373_length_2209_cov_6.0000, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/005/883/445/GCA_005883445.1_genomic.fna.gz	3.6244	5.1402	98.82	1.262	98.74-98.88	1.262	1.22-1.31	2	2.018	10582/21047	97.81	0	VAZL01000931.1 MAG: Alphaproteobacteria bacterium isolate AP_7 14_0903_12_30cm_scaffold_100647, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/013/372/845/GCA_013372845.1_genomic.fna.gz	3.3819	3.1506	97.61	1.178	97.51-97.71	1.178	1.10-1.25	2	2.274	4530/13686	96.50	19	JAALOD010000001.1 MAG: Candidatus Udaeobacter sp. isolate AEW3 Udaeo2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/020/029/625/GCA_020029625.1_genomic.fna.gz	3.2710	1.3876	96.24	1.139	96.00-96.45	1.139	1.01-1.30	2	2.454	1358/6413	95.12	25	JAIBJP010000001.1 MAG: Actinobacteria bacterium isolate CR_Sed_300A_bin.99 scaffold_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/924/135/GCA_025924135.1_genomic.fna.gz	2.6805	1.8016	98.64	0.934	98.51-98.78	0.934	0.88-0.99	1	1.708	4009/9962	97.11	1	JAICEO010000001.1 MAG: Nitrososphaeraceae archaeon isolate BD_FP_2_bin.31 k141_295467_length_53947_cov_9.1360, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/937/881/255/GCA_937881255.1_genomic.fna.gz	2.6548	3.0491	95.13	0.925	94.91-95.31	0.925	0.86-1.00	2	2.912	2233/17005	93.66	1178	CALGFH010000001.1 MAG TPA_asm: uncultured actinobacterium isolate ERR671912_bin.21_CONCOCT_v1.1_MAG genome assembly, contig: ERZ1756298.6061, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/020/027/655/GCA_020027655.1_genomic.fna.gz	2.2596	3.2309	95.35	0.787	95.22-95.52	0.787	0.72-0.84	1	1.567	2666/21066	93.55	51	JAHKKJ010000040.1 MAG: Deltaproteobacteria bacterium isolate CR_Sed_300A_bin.10 scaffold_100, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/152/105/GCA_030152105.1_genomic.fna.gz	2.2241	3.2183	96.86	0.775	96.67-96.97	0.775	0.73-0.84	2	2.760	4404/21444	95.02	6	JASLIH010000404.1 MAG: Actinomycetes bacterium isolate UTK.bins.114 k141_10010476, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/018/130/385/GCF_018130385.1_genomic.fna.gz	2.0357	4.7487	95.93	0.709	95.78-96.08	0.709	0.66-0.75	1	1.612	4977/34779	93.92	367	NZ_JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/219/925/GCA_003219925.1_genomic.fna.gz	1.7681	1.0751	97.94	0.616	97.71-98.13	0.616	0.56-0.66	1	1.455	2238/9116	95.57	0	QHQU01000334.1 MAG: Verrucomicrobia bacterium isolate AV12 14_0927_12_20cm_scaffold_100789_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/062/295/GCF_003062295.1_genomic.fna.gz	1.5832	4.0776	95.10	0.551	94.96-95.27	0.551	0.51-0.58	1	1.442	3477/38225	92.56	1923	NZ_PYCN01000099.1 Bradyrhizobium algeriense strain RST91 NODE_100_length_3566_cov_94.1788_ID_5792, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/523/595/GCA_014523595.1_genomic.fna.gz	1.5493	0.5369	97.35	0.540	96.96-97.77	0.540	0.46-0.62	1	1.477	943/5107	94.70	16	JAATVN010000047.1 Nitrososphaerales archaeon TH5888 k141_10314036, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/218/415/GCA_003218415.1_genomic.fna.gz	1.4925	0.8833	95.72	0.520	95.36-96.15	0.520	0.44-0.59	1	1.415	930/8726	93.03	50	QHNK01000107.1 MAG: Verrucomicrobia bacterium isolate AV78 14_0929_05_30cm_scaffold_10029_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/221/615/GCA_003221615.1_genomic.fna.gz	1.2895	2.6993	95.39	0.449	95.17-95.62	0.449	0.41-0.49	1	1.407	2671/31227	92.37	26	QHSQ01000289.1 MAG: Candidatus Rokubacteria bacterium isolate AR27 14_0903_09_40cm_scaffold_10023_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/523/685/GCA_014523685.1_genomic.fna.gz	1.2068	0.6570	97.05	0.420	96.66-97.50	0.420	0.36-0.48	1	1.426	1095/7922	93.82	5	JAATVT010000067.1 Nitrososphaerales archaeon TH5893 k141_10029835, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/381/105/GCA_014381105.1_genomic.fna.gz	1.2042	0.3596	97.89	0.419	97.44-98.40	0.419	0.35-0.49	1	1.293	820/4522	94.64	1	JACMIO010000111.1 MAG: bacterium isolate ES-bin-123 ES-bin-123-contig-k141_10063097, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/275/GCA_025935275.1_genomic.fna.gz	1.1985	0.7803	98.06	0.417	97.75-98.45	0.417	0.36-0.46	1	1.516	1859/9629	94.83	14	JAICVP010000303.1 MAG: Thermoleophilia bacterium isolate HEB_ISSM_2_bin.17 k141_1004490_length_2549_cov_12.6512, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/841/195/GCA_030841195.1_genomic.fna.gz	1.1763	1.1198	96.30	0.410	95.97-96.68	0.410	0.36-0.46	1	1.405	1519/14220	93.04	30	JAVEDA010000002.1 MAG: Actinomycetota bacterium isolate BP_166 scaffold_1001222, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/005/879/255/GCA_005879255.1_genomic.fna.gz	1.1500	2.9222	97.43	0.401	97.25-97.58	0.401	0.38-0.42	1	1.264	5620/37495	94.06	15	VBKY01000467.1 MAG: Deltaproteobacteria bacterium isolate DP_21 14_1009_16_40cm_scaffold_100243, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/774/295/GCA_030774295.1_genomic.fna.gz	0.9994	0.4909	97.22	0.348	96.72-97.76	0.348	0.29-0.41	1	1.371	900/7181	93.52	52	JALYLJ010000001.1 MAG: Thermoproteota archaeon isolate AFD bin36 SD1484-86_k127_429992, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/217/875/GCA_003217875.1_genomic.fna.gz	0.9921	0.7025	96.76	0.346	96.37-97.26	0.346	0.29-0.40	1	1.409	1132/10489	93.07	31	QHMR01000157.1 MAG: Verrucomicrobia bacterium isolate AV95 14_1009_16_20cm_scaffold_10040_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/018/599/185/GCF_018599185.1_genomic.fna.gz	0.9862	1.0914	95.40	0.343	94.99-95.77	0.343	0.30-0.39	1	1.308	1140/16531	91.74	34	NZ_JAHFVL010000001.1 Rhodanobacter sp. LX-99 Scaffold1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/732/285/GCA_021732285.1_genomic.fna.gz	0.9858	1.8132	95.20	0.343	94.80-95.48	0.343	0.31-0.39	1	1.275	1766/27284	91.55	858	JAKFVH010000009.1 MAG: Reyranella sp. isolate D3_Bin_12 D3_0000075, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/009/708/035/GCF_009708035.1_genomic.fna.gz	0.9767	1.1036	95.72	0.340	95.35-96.16	0.340	0.28-0.39	1	1.329	1289/16943	92.03	46	NZ_WMBQ01000001.1 Hyphomicrobium album strain XQ2 xq_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/017/565/645/GCF_017565645.3_genomic.fna.gz	0.9448	3.1141	97.24	0.329	97.06-97.43	0.329	0.31-0.35	1	1.350	5379/44609	93.40	22	NZ_CP086136.1 Bradyrhizobium barranii subsp. barranii strain 144S4 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/619/905/GCF_000619905.2_genomic.fna.gz	0.9427	0.8749	98.47	0.328	98.20-98.74	0.328	0.29-0.35	1	1.202	2401/13534	94.57	1	NZ_CP012371.1 Nitrosospira briensis C-128 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/445/GCA_025935445.1_genomic.fna.gz	0.9374	0.4482	98.08	0.326	97.62-98.65	0.326	0.27-0.38	1	1.368	1084/6950	94.18	151	JAICVG010000316.1 MAG: Nitrososphaera sp. isolate HEB_FP_1_bin.28 k141_1011455_length_2333_cov_12.3312, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/922/735/GCA_025922735.1_genomic.fna.gz	0.9337	0.4444	98.74	0.325	98.40-99.26	0.325	0.28-0.37	1	1.209	1328/6945	94.80	0	JAICHI010000001.1 MAG: Nitrososphaeraceae archaeon isolate F1_bin.4 k141_1827112_length_27272_cov_12.0521, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/928/375/GCA_025928375.1_genomic.fna.gz	0.9168	1.1908	99.44	0.319	99.27-99.68	0.319	0.29-0.34	1	1.169	4497/19184	95.43	0	JAICJP010000009.1 MAG: Candidatus Sulfotelmatobacter sp. isolate GZL_FP_2_bin.189 k141_1001608_length_31483_cov_49.0751, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/007/992/495/GCF_007992495.1_genomic.fna.gz	0.8952	2.5485	96.58	0.312	96.36-96.82	0.312	0.28-0.33	1	1.297	3930/42079	92.64	38	NZ_BKAJ01000001.1 Reyranella soli strain NBRC 108950 sequence001, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/155/845/GCA_021155845.1_genomic.fna.gz	0.8949	0.5466	96.55	0.312	96.02-97.10	0.312	0.26-0.36	1	1.235	838/9111	92.59	25	JAJNBK010000341.1 MAG: Nitrososphaeraceae archaeon isolate C_No_T20_B_bin.119 scaffold_100725, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/937/665/GCA_025937665.1_genomic.fna.gz	0.8841	0.5219	96.77	0.308	96.33-97.24	0.308	0.26-0.36	1	1.224	860/8784	92.78	342	JAICQW010000016.1 MAG: Nitrososphaeraceae archaeon isolate TY_HYHR_2_bin.13 k141_1002428_length_17762_cov_13.2941, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/595/GCA_025935595.1_genomic.fna.gz	0.8687	0.6741	98.55	0.303	98.16-98.88	0.303	0.26-0.34	1	1.417	1949/11320	94.48	2	JAICUZ010000054.1 MAG: Burkholderiales bacterium isolate HEB_FP_1_bin.11 k141_104339_length_11717_cov_10.9831, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/001/918/935/GCA_001918935.1_genomic.fna.gz	0.8486	0.7031	97.80	0.296	97.40-98.11	0.296	0.26-0.33	1	1.184	1605/12267	93.65	99	MNGW01000128.1 MAG: Acidobacteriales bacterium 13_1_40CM_3_55_5 13_1_40cm_3_scaffold_10262, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/924/815/GCA_025924815.1_genomic.fna.gz	0.8135	0.7747	98.40	0.283	98.03-98.82	0.283	0.24-0.32	1	1.284	2190/14263	94.13	0	JAICHQ010000001.1 MAG: Nocardioides sp. isolate GZL_FP_2_bin.14 k141_994859_length_132803_cov_20.8197, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/005/877/535/GCA_005877535.1_genomic.fna.gz	0.7889	0.5304	95.45	0.275	94.83-96.06	0.275	0.22-0.33	1	1.210	581/10017	91.22	8	VBOM01000483.1 MAG: Nitrospirae bacterium isolate NS_10 14_0903_09_40cm_scaffold_102386, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/812/335/GCF_030812335.1_genomic.fna.gz	0.7726	1.0335	97.33	0.269	97.00-97.64	0.269	0.24-0.30	1	1.250	2106/20092	92.98	3	NZ_JAUSSN010000001.1 Pseudarthrobacter oxydans strain CC185 Ga0466896_01, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/221/655/GCA_003221655.1_genomic.fna.gz	0.7550	0.9780	95.19	0.263	94.69-95.69	0.263	0.22-0.30	1	1.277	992/19381	90.86	108	QHSV01000345.1 MAG: Candidatus Rokubacteria bacterium isolate AR22 14_0903_16_40cm_scaffold_10057_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/029/240/595/GCA_029240595.1_genomic.fna.gz	0.7474	0.5965	98.77	0.260	98.39-99.12	0.260	0.23-0.30	1	1.152	1892/11864	94.25	0	JARDZZ010000216.1 MAG: Nitrospira sp. isolate C_No_T0_bin.34 scaffold_10150, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/934/255/GCA_025934255.1_genomic.fna.gz	0.7407	0.7360	95.63	0.258	95.05-96.03	0.258	0.22-0.31	1	1.433	871/14755	91.28	20	JAICYJ010000106.1 MAG: Thermoleophilia bacterium isolate LS_ISSM_2_bin.20 k141_1045234_length_5173_cov_180.4756, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/947/488/515/GCF_947488515.1_genomic.fna.gz	0.7377	0.9874	95.47	0.257	94.95-95.92	0.257	0.22-0.30	1	1.425	1120/20186	91.09	108	NZ_CANKZF010000001.1 Uncultured Nocardioides sp. isolate 3-159-G.fasta NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/966/445/GCA_025966445.1_genomic.fna.gz	0.7334	0.6009	96.17	0.255	95.71-96.64	0.255	0.21-0.30	1	1.428	848/12328	91.73	41	JAICRP010000232.1 MAG: Nocardioides sp. isolate TY_ISSM_2_bin.27 k141_100200_length_4877_cov_8.0000, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/836/705/GCF_016836705.1_genomic.fna.gz	0.7155	1.5096	96.79	0.249	96.49-97.06	0.249	0.22-0.27	1	1.238	2581/31439	92.25	40	NZ_JAFCGY010000100.1 Mesorhizobium caraganae strain LMG 24397 NODE_100_length_1040_cov_189.526835, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/001/914/815/GCA_001914815.1_genomic.fna.gz	0.6999	0.5615	98.94	0.244	98.55-99.33	0.244	0.21-0.27	1	1.138	1913/12049	94.24	0	MNDG01000112.1 MAG: Acidobacteriales bacterium 13_2_20CM_55_8 13_2_20cm_scaffold_10092, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/222/295/GCA_003222295.1_genomic.fna.gz	0.6611	1.0092	95.26	0.230	94.78-95.77	0.230	0.18-0.27	1	1.196	1060/22715	90.59	8	QHVP01000648.1 MAG: Acidobacteria bacterium isolate AA29 14_0903_13_30cm_scaffold_10066817_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/929/745/GCA_025929745.1_genomic.fna.gz	0.6570	0.4612	95.35	0.229	94.62-96.01	0.229	0.18-0.29	1	1.226	505/10567	90.66	9	JAICPQ010000238.1 MAG: Burkholderiales bacterium isolate TY_FP_2_bin.34 k141_1003043_length_3890_cov_10.5513, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/029/504/395/GCF_029504395.1_genomic.fna.gz	0.6537	0.9025	95.04	0.228	94.47-95.58	0.228	0.18-0.27	1	1.172	887/20633	90.35	284	NZ_JAQFIF010000001.1 Arthrobacter sp. ES3-54 Ga0498888_01, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/C-R1-30_S50_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/156/345/GCA_021156345.1_genomic.fna.gz	0.6462	0.3403	97.00	0.225	96.21-97.58	0.225	0.18-0.29	1	1.203	637/7929	92.19	0	JAJNDJ010000297.1 MAG: Rubrobacteraceae bacterium isolate C_No_T20_B_bin.25 scaffold_100735, whole genome shotgun sequence
